id,id_tipo_propiedad,descripcion,habitaciones,banos,dimension_propiedad,dimension_terreno,direccion,direccion_2,id_comuna,id_provincia,id_region,id_antiguedad,year,gastos_comunes,piso,estacionamientos,amoblado,cantidad_caracteristicas,precio_en_uf
4251187,2,"Se vende departamento ubicado en Calle Los Barbechos, comuna Las Condes a una cuadra de Avenida Las Condes y a 15 minutos caminando del metro Manquehue.

- Piso 3
- Año 2015
- Nor oriente
- Total 78 m2
- Living comedor.
- Amplia terraza con vista despejada.
- Dos dormitorios, principal en suite con walking closet
- Dos baños
- Cocina americana, equipada con Horno y Encimera (Marca Trotter)
- Calefacción eléctrica (2 paneles)
- Conexión a lavadora en segundo baño.
- Ventanales termopanel
- 1 estacionamiento
- 1 bodega
- Gastos comunes aprox. $100.000.- (incluye agua caliente)
- Valor cuota contribuciones aprox. $100.000.-  (con estacionamiento y bodega)

EDIFICIO CON: Seguridad 24/7, estacionamientos de visitas, piscina, dos quinchos, gimnasio,sala multiuso y lavandería.
",2,2,66.0,78.0,"100, Los Barbechos, Nueva Las Condes, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",<null>,288,43,13,2,2015.0,100000.0,3.0,1.0,f,13.0,6390.0
5210125,1,"Linda Casa con sitio en  El Ingenio, a 43km de Las Vizcachas. Terreno de 770m2 aprox. con parte plana de unos 400m2 y resto con desnivel. En este sector se emplaza la casa principal, aprovechando el desnivel. Está construida sobre pilares metálicos. Con grandes ventanales; cuenta con 2 habitaciones, 1 baño, estar-comedor y cocina americana. Tiene una gran terraza de 62 m2 sobre estructura metálica, que permite disfrutar de una hermosa vista a la cordillera, más 2 terrazas laterales más pequeñas. Además hay una segunda construcción de madera de 28 m2, que es una gran sala, apta para habilitarla como segunda vivienda. El terreno tiene una variedad de árboles frutales y ornamentales.@¬SOLO VENTA CONTADO@¬. Yasna Ximena Filgueira  - (Para consultas puedes escribirnos en el formulario de contacto).",2,1,78.0,770.0,El Ingenio - San Gabriel - El Ingenio,San José De Maipo                                                                                                                                                                                                                                              ,309,44,13,2,0.0,0.0,,0.0,f,0.0,2849.13745068558
4953225,1,"Excelente casa tipo alemana de 3 pisos en condominio cerrado en avenida José Pedro Alessandri con Las Encinas

Cerca de colegios, mall, supermercado y con excelente conectividad.

1er piso living comedor, cocina con comedor de diario, baño de visita, despensa-bodega

2do piso 3 dormitorios 1 baño completo 

3er piso mansarda con Walking closet

Patio con capacidad para 2 autos
Lavadero independiente 

Corredores de propiedades 
",4,2,100.0,121.0,"José Pedro Alessandri 1625, Ñuñoa",<null>,294,43,13,2,1985.0,10000.0,3.0,2.0,f,6.0,5985.68659090118
4870456,1,<null>,3,3,117.5,253.68,"Avenida El Canal 21.462, Pudahuel, Metropolitana",<null>,298,43,13,1,,,,,<null>,0.0,6586.0
4646440,1,"Venta Linda Casa casa en Condominio
Ubicada a pocas cuadras del metro Simón Bolívar.
5 dormitorios,116m2 totales. Dormitorio principal en suite. En el tercer piso tiene un dormitorio de familia.
Cocina equipada con campana, encimera, horno eléctrico, la logia es independiente y cerrada.
Calefacción con radiadores en los tres dormitorios.
Cuenta con estacionamiento
",5,2,116.0,150.0,"Pucará, Los Adoquines, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7750000, Chile",<null>,294,43,13,2,2008.0,,3.0,1.0,f,24.0,6900.0
5171335,2,"Venta departamento en La Granja. Tres dormitorios, un baño con conexión lavadora, terraza con vista oriente despejada. Cocina americana equipada. Estacionamiento de uso y goce. Bodega. El condominio tiene vigilancia y acceso controlado las 24 horas, dos piscinas, juegos infantiles, lavandería, salón de eventos, quinchos, estacionamiento de visitas y bicicletero. A 5 minutos de estación de metro El Parrón. Excelente conectividad en Santa Rosa. Supermercados y colegios cercanos. Información de metros cuadrados aproximados e informados por el propietario.@¬Código Fuenzalida FSB506. Ljubica Andarcia  - (Para consultas puedes escribirnos en el formulario de contacto).",3,1,48.0,50.0,San Gregorio - Paradero 19 de Santa Rosa,La Granja                                                                                                                                                                                                                                                      ,285,43,13,2,0.0,0.0,,1.0,f,,2075.29380614251
4815336,2,"EN VENTA lindo y Acogedor depto. en Barrio universitario con Estacionamiento y Bodega Precio UF 2.550,00, ubicado en cuarto piso vista norte: 1 dormitorio con baño en suit, sala estar, cocina americana equipada, walk in closet, y balcón. Piso flotante en todo el depto. (excepto cocina).
Cercano a Metro Los Héroes y Toesca, supermercados, plaza y comercio.
Edificio de 9 pisos cuenta con: Acceso controlado 24/7 portería, vigilancia por cámaras, piscina, lavandería, gimnasio y salón de eventos, tres ascensores.
Exento de pago de contribuciones.",1,1,38.0,38.0,jose miguel carrera 439,<null>,275,43,13,2,2006.0,,4.0,1.0,f,11.0,2550.0
4191696,2,"Edificio de construcción 2009.
Próximo Línea 3 Metro Parque Almagro (5 min caminando)
Excelente plusvalía¡¡

Cómodo y moderno departamento, cuenta con:
- 3 dormitorios de buen tamaño ( 1 en suite)
- 2 baños
- Cocina amoblada
- Livin Comedor con terraza
- Excelente vista.
- 1 Estacionamiento, sin bodega
Edificio cuenta con seguridad 24/7
Piscina
Quincho
Sala Multiuso
Gasto Común app $80.000",3,2,70.0,70.0,"Sta Isabel 747, Santiago, Región Metropolitana, Chile",<null>,275,43,13,2,2009.0,75000.0,19.0,1.0,f,24.0,3440.34388799119
4457128,1,"www.procasa.cl - GUILOFF & CÍA PROPIEDAES. Camberra/Nuncio Laghi. Espectacular casa ubicada en consolidado sector de la comuna de La Reina. Cercana a Mall Plaza Egaña  La propiedad se emplaza en un terreno de 175 mt2 y tiene 123 mt2 construidos. Tiene dos pisos, en los que se distribuyen cuatro dormitorios, un estudio y dos baños, amplio y luminoso living comedor separados, cocina independiente y agradable patio trasero con quincho. Estacionamiento para dos autos. Contribuciones $50.000 aprox.",5,2,109.0,175.0,Camberra/Nuncio Laghi,LA REINA                                                                                                                                                                                                                                                       ,287,43,13,2,0.0,0.0,,1.0,f,,6033.0
4606413,2,"Espectacular departamento  ubicado a pasos de la estación de metro Golf y Tobalaba.
<BR>
<BR>En el corazón de Sanhattan y  rodeado de los mas exclusivos restaurantes de Santiago, cercano a plaza Perú,  Mall Costanera Center, Clínica Indisa, Torre Titanium, Parque Bicentenario, Bancos, Farmacias, Restaurantes y colegios.
<BR>El Departamento cuenta con:
<BR>Living Comedor con salida a una inmensa terraza con vista despejada a la cordillera.
<BR>3 habitaciones. 
<BR>( Principal en suite)  con salida a terraza, dos closet grandes, las medidas de la habitación son 6,10 metros de largo por 3.30 de ancho.
<BR>La segunda habitación bastante espaciosa también con salida a terraza, sus medidas son 4,50 metros de largo por 2,80 metros de ancho, también cuenta con closet espacioso con cajoneras. 
<BR>La tercera habitación con las mismas características de la segunda.
<BR>3 baños.
<BR>Habitación de Servicio con baño privado.
<BR>Linda y espaciosa cocina con muebles en madera.
<BR>Cocina y horno a gas. 
<BR>Logia separada 
<BR>Gastos Comunes 195.000$
<BR>Contribuciones  380.000 trimestral 
<BR>1 estacionamiento.
<BR>Bodega
<BR>El edificio cuenta con:
<BR>Grupo electrógeno (Planta de emergencia para el momento de irse la luz, tanto pasillos como ascensores quedan con energía.
<BR>6 estacionamientos para visitas.
<BR>Seguridad las 24 horas.
<BR>Se permite mascota (Pequeña)
<BR>",4,3,170.0,170.0,Luz 2944,Las Condes                                                                                                                                                                                                                                                     ,288,43,13,2,1985.0,0.0,,1.0,f,,10600.0
5350311,2,"excelente departamento, recien remodelado y pintado, tiene 2 dormitorios, 1 baño y un tercer dormitorio pequeño en suite, cocina americana, bodega, sin estacionamiento. Segundo piso.",3,2,66.0,66.0,Parque Bustamante/ Tomas Andrews,Providencia                                                                                                                                                                                                                                                    ,297,43,13,2,0.0,43000.0,,0.0,f,,4200.0
4322985,1,"Preciosa Casa en  Condominio “Lomas de Eyzaguirre” 

Modelo Casa Rengo de 1 Piso. Casa Aislada, un piso

DESCRIPCION:
Entrada de auto con cobertizo de madera, antejardín ( con árboles frutales)
Amplio Living y Comedor ( piso cerámico)
Cocina totalmente Independiente 
3 Dormitorios ( principal wolkin closet)
2 dormitorios en closet. Todos los dormitorios tiene piso flotante
baño con tina. Casa Material Albañilería (material solido). Casa con techo de teja.
Total Terreno 130 mts2
80 mts2 construidos
Año construcción 2006
Ubicación:
Lomas de Eyzaguirre, lindo y tranquilo condominio con accesos controlados. Cuenta con hermosas áreas verdes y juegos infantiles, cercana a colegios, supermercados y centros médicos, a 15 min. del mall Tobalaba. A dos cuadras supermercados, excelentes colegios, buena lcomocion, entre otros.

Valor Propiedad $ 62.000.000

Le ayudamos a la obtención del Crédito Hipotecario
VENGA E INVIERTA!!
",3,1,80.0,130.0,"Av. Eyzaguirre, Puente Alto, Región Metropolitana, Chile",<null>,307,44,13,2,2009.0,10000.0,1.0,1.0,f,24.0,2278.54307016038
4678707,2," 
Excelente Oportunidad: SE VENDE departamento
JUAN DE PINEDA / WALKER MARTÍNEZ (Comuna La Florida)
Valor: $97.000.000.-
 
- 3 dormitorios
- 2 Baños	
- 84 mts2 
-Terraza
-Estacionamiento
- Bodega
 
(El departamento se arrienda actualmente en $400.000.- 450.000 c/estacionamiento) A
Entorno: Excelente Ubicación, cercano a universidades, colegios, clínicas, supermercados, locales comerciales. Alto flujo de locomoción colectiva, zona residencial con excelente conectividad. Cercano a la estación de metro Vicente Valdés (Línea 5) y del mall Vespucio. ",3,2,84.0,84.0,"Juan de Pineda 7583, Vicente Valdés, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 8240000, Chile",<null>,284,43,13,2,,,,1.0,f,8.0,3518.8581776813
